
AMIDALA       ,PUBLIC         ,/ef18c917_XSLJDWPEventRequestM,SYS            ,/ef18c917_XSLJDWPEventRequestM,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/89629feb_XSLJDWPEventValue   ,SYS            ,/89629feb_XSLJDWPEventValue   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/1f65c6ab_XSLJDWPEventValue4Co,SYS            ,/1f65c6ab_XSLJDWPEventValue4Co,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jdwp/XSLJDWPEvents ,SYS            ,oracle/xml/jdwp/XSLJDWPEvents ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/2376213c_XSLJDWPException    ,SYS            ,/2376213c_XSLJDWPException    ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/b7be0fbe_XSLJDWPExceptionEven,SYS            ,/b7be0fbe_XSLJDWPExceptionEven,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/723a26c_XSLJDWPFieldAccessEve,SYS            ,/723a26c_XSLJDWPFieldAccessEve,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/a9094c3f_XSLJDWPFieldModifica,SYS            ,/a9094c3f_XSLJDWPFieldModifica,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/ef143d76_XSLJDWPFieldOnlyEven,SYS            ,/ef143d76_XSLJDWPFieldOnlyEven,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/58d27e41_XSLJDWPLocation     ,SYS            ,/58d27e41_XSLJDWPLocation     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/655eb2e_XSLJDWPLocationOnlyEv,SYS            ,/655eb2e_XSLJDWPLocationOnlyEv,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jdwp/XSLJDWPMethod ,SYS            ,oracle/xml/jdwp/XSLJDWPMethod ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/59ac26a_XSLJDWPMethodEntryEve,SYS            ,/59ac26a_XSLJDWPMethodEntryEve,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/a738ae93_XSLJDWPMethodExitEve,SYS            ,/a738ae93_XSLJDWPMethodExitEve,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jdwp/XSLJDWPNode   ,SYS            ,oracle/xml/jdwp/XSLJDWPNode   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/f8f319ae_XSLJDWPObjectReferen,SYS            ,/f8f319ae_XSLJDWPObjectReferen,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/42d90ba2_XSLJDWPOutQueue     ,SYS            ,/42d90ba2_XSLJDWPOutQueue     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jdwp/XSLJDWPPacket ,SYS            ,oracle/xml/jdwp/XSLJDWPPacket ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/7a6cac29_XSLJDWPPacketStream ,SYS            ,/7a6cac29_XSLJDWPPacketStream ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/182ed0b6_XSLJDWPPacketValue  ,SYS            ,/182ed0b6_XSLJDWPPacketValue  ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/3d34efd2_XSLJDWPReferenceType,SYS            ,/3d34efd2_XSLJDWPReferenceType,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/be9571c3_XSLJDWPSingleStepEve,SYS            ,/be9571c3_XSLJDWPSingleStepEve,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/f0c06870_XSLJDWPSockReader   ,SYS            ,/f0c06870_XSLJDWPSockReader   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/2c5b9a6f_XSLJDWPSockWriter   ,SYS            ,/2c5b9a6f_XSLJDWPSockWriter   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/1eb71508_XSLJDWPSocketConn   ,SYS            ,/1eb71508_XSLJDWPSocketConn   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/ee9b2a6f_XSLJDWPStackFrame   ,SYS            ,/ee9b2a6f_XSLJDWPStackFrame   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/a4049529_XSLJDWPStepEventRequ,SYS            ,/a4049529_XSLJDWPStepEventRequ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jdwp/XSLJDWPString ,SYS            ,oracle/xml/jdwp/XSLJDWPString ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/fe611afb_XSLJDWPStringReferen,SYS            ,/fe611afb_XSLJDWPStringReferen,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/a49c6d4e_XSLJDWPThreadDeathEv,SYS            ,/a49c6d4e_XSLJDWPThreadDeathEv,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/58952a3e_XSLJDWPThreadGroupRe,SYS            ,/58952a3e_XSLJDWPThreadGroupRe,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/8751854a_XSLJDWPThreadReferen,SYS            ,/8751854a_XSLJDWPThreadReferen,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/d0ceb82b_XSLJDWPThreadStartEv,SYS            ,/d0ceb82b_XSLJDWPThreadStartEv,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jdwp/XSLJDWPUtil   ,SYS            ,oracle/xml/jdwp/XSLJDWPUtil   ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/1e01b577_XSLJDWPVMDeathEvent ,SYS            ,/1e01b577_XSLJDWPVMDeathEvent ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/7671e907_XSLJDWPVMStartEvent ,SYS            ,/7671e907_XSLJDWPVMStartEvent ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/8afadaf0_XSLJDWPVirtualMachin,SYS            ,/8afadaf0_XSLJDWPVirtualMachin,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/async/DOMBuilder   ,SYS            ,oracle/xml/async/DOMBuilder   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/5ae18dd_DOMBuilderBeanInfo   ,SYS            ,/5ae18dd_DOMBuilderBeanInfo   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/85946b3c_DOMBuilderConstants ,SYS            ,/85946b3c_DOMBuilderConstants ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/d82b42ef_DOMBuilderErrorEvent,SYS            ,/d82b42ef_DOMBuilderErrorEvent,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/98a646cd_DOMBuilderErrorListe,SYS            ,/98a646cd_DOMBuilderErrorListe,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/56e3397d_DOMBuilderEvent     ,SYS            ,/56e3397d_DOMBuilderEvent     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/c9e72e66_DOMBuilderListener  ,SYS            ,/c9e72e66_DOMBuilderListener  ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/4671886c_ResourceManager     ,SYS            ,/4671886c_ResourceManager     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/async/SAXBuilder   ,SYS            ,oracle/xml/async/SAXBuilder   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/2f1047be_XSLTransformer      ,SYS            ,/2f1047be_XSLTransformer      ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/b297bb81_XSLTransformerBeanIn,SYS            ,/b297bb81_XSLTransformerBeanIn,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/f5eb4ddb_XSLTransformerConsta,SYS            ,/f5eb4ddb_XSLTransformerConsta,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/db359c88_XSLTransformerErrorE,SYS            ,/db359c88_XSLTransformerErrorE,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/2293736_XSLTransformerErrorLi,SYS            ,/2293736_XSLTransformerErrorLi,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/2f147e8c_XSLTransformerEvent ,SYS            ,/2f147e8c_XSLTransformerEvent ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/c2e870be_XSLTransformerListen,SYS            ,/c2e870be_XSLTransformerListen,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/comp/CXMLCodeSpace ,SYS            ,oracle/xml/comp/CXMLCodeSpace ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/comp/CXMLConstants ,SYS            ,oracle/xml/comp/CXMLConstants ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/comp/CXMLContext   ,SYS            ,oracle/xml/comp/CXMLContext   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/1c77d9fd_CXMLHandlerBase     ,SYS            ,/1c77d9fd_CXMLHandlerBase     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/comp/CXMLParser    ,SYS            ,oracle/xml/comp/CXMLParser    ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/f2afcb83_CXMLStreamCXMLOffset,SYS            ,/f2afcb83_CXMLStreamCXMLOffset,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/comp/CXMLStream    ,SYS            ,oracle/xml/comp/CXMLStream    ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/7566e794_JXDocumentBuilder   ,SYS            ,/7566e794_JXDocumentBuilder   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/e1eb9f64_JXDocumentBuilderFac,SYS            ,/e1eb9f64_JXDocumentBuilderFac,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/e173d8c4_JXEntityResolver    ,SYS            ,/e173d8c4_JXEntityResolver    ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jaxp/JXSAXData     ,SYS            ,oracle/xml/jaxp/JXSAXData     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jaxp/JXSAXParser   ,SYS            ,oracle/xml/jaxp/JXSAXParser   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/bf3013f_JXSAXParserFactory   ,SYS            ,/bf3013f_JXSAXParserFactory   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/5d544e24_JXSAXTransformerFact,SYS            ,/5d544e24_JXSAXTransformerFact,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/60de8cbc_JXSAXTransformerFact,SYS            ,/60de8cbc_JXSAXTransformerFact,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/4e5beaa7_JXTransformer1      ,SYS            ,/4e5beaa7_JXTransformer1      ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jaxp/JXTransformer ,SYS            ,oracle/xml/jaxp/JXTransformer ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/3ade3daa_JXTransformerHandler,SYS            ,/3ade3daa_JXTransformerHandler,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jaxp/JXUtil        ,SYS            ,oracle/xml/jaxp/JXUtil        ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/jaxp/JXXMLFilter   ,SYS            ,oracle/xml/jaxp/JXXMLFilter   ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/e3acc6fa_AbstractPageManagerP,SYS            ,/e3acc6fa_AbstractPageManagerP,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/2c901e91_AbstractPageManager ,SYS            ,/2c901e91_AbstractPageManager ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/AttrDecl ,SYS            ,oracle/xml/parser/v2/AttrDecl ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/f9e5909b_BlobPageManager     ,SYS            ,/f9e5909b_BlobPageManager     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/CMChoice ,SYS            ,oracle/xml/parser/v2/CMChoice ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/CMLeaf   ,SYS            ,oracle/xml/parser/v2/CMLeaf   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/CMNode   ,SYS            ,oracle/xml/parser/v2/CMNode   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/CMNodeSeq,SYS            ,oracle/xml/parser/v2/CMNodeSeq,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/CMPlus   ,SYS            ,oracle/xml/parser/v2/CMPlus   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/473ab1b7_CMQuestionMark      ,SYS            ,/473ab1b7_CMQuestionMark      ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/CMStar   ,SYS            ,oracle/xml/parser/v2/CMStar   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/CMXMLNode,SYS            ,oracle/xml/parser/v2/CMXMLNode,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/CharData ,SYS            ,oracle/xml/parser/v2/CharData ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/a8dfd388_ContentModel        ,SYS            ,/a8dfd388_ContentModel        ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/229ba145_ContentModelType    ,SYS            ,/229ba145_ContentModelType    ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/2cf79caa_DOMLocator          ,SYS            ,/2cf79caa_DOMLocator          ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/DOMParser,SYS            ,oracle/xml/parser/v2/DOMParser,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/DTD      ,SYS            ,oracle/xml/parser/v2/DTD      ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/d0a8d5a0_DTD2SchemaBuilder   ,SYS            ,/d0a8d5a0_DTD2SchemaBuilder   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/e038fa52_DTD2SchemaConstants ,SYS            ,/e038fa52_DTD2SchemaConstants ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/DTDDecl  ,SYS            ,oracle/xml/parser/v2/DTDDecl  ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/af8eb318_DefaultXMLDocumentHa,SYS            ,/af8eb318_DefaultXMLDocumentHa,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/f76cf2a1_DocumentBuilder     ,SYS            ,/f76cf2a1_DocumentBuilder     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/26a38ce3_ElementDecl         ,SYS            ,/26a38ce3_ElementDecl         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/76048a1f_FilePageManager     ,SYS            ,/76048a1f_FilePageManager     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/a6be94f4_InfosetReaderOffset ,SYS            ,/a6be94f4_InfosetReaderOffset ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/1cff27f4_InfosetReader       ,SYS            ,/1cff27f4_InfosetReader       ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/NSName   ,SYS            ,oracle/xml/parser/v2/NSName   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/9c6c8dd_NSResolver           ,SYS            ,/9c6c8dd_NSResolver           ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/NameCheck,SYS            ,oracle/xml/parser/v2/NameCheck,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/3ffb6f94_NodeFactoryNFDocumen,SYS            ,/3ffb6f94_NodeFactoryNFDocumen,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/b0c8edd9_NodeFactory         ,SYS            ,/b0c8edd9_NodeFactory         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/a7bd89ea_NodeReference       ,SYS            ,/a7bd89ea_NodeReference       ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/4b115ca3_NonValidatingParser ,SYS            ,/4b115ca3_NonValidatingParser ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/8d664d2f_ObjectBuilder       ,SYS            ,/8d664d2f_ObjectBuilder       ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/66359d0a_PageManagerPageId   ,SYS            ,/66359d0a_PageManagerPageId   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/b9319b6e_PageManager         ,SYS            ,/b9319b6e_PageManager         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/17659893_PageManagerPool     ,SYS            ,/17659893_PageManagerPool     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/748a4884_PagedNodeList       ,SYS            ,/748a4884_PagedNodeList       ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/3b52f504_ParserState         ,SYS            ,/3b52f504_ParserState         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/a065289c_PrintDriver         ,SYS            ,/a065289c_PrintDriver         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/10297c91_SAXAttrList         ,SYS            ,/10297c91_SAXAttrList         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/SAXParser,SYS            ,oracle/xml/parser/v2/SAXParser,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/ff3899f3_TypedAttributes     ,SYS            ,/ff3899f3_TypedAttributes     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/1ee71fbf_ValidatingParser    ,SYS            ,/1ee71fbf_ValidatingParser    ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/XMLAttr  ,SYS            ,oracle/xml/parser/v2/XMLAttr  ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/90f84336_XMLAttrList         ,SYS            ,/90f84336_XMLAttrList         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/d13997d5_XMLByteReader       ,SYS            ,/d13997d5_XMLByteReader       ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/XMLCDATA ,SYS            ,oracle/xml/parser/v2/XMLCDATA ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/8289d8d1_XMLCharReader       ,SYS            ,/8289d8d1_XMLCharReader       ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/747c5a8c_XMLComment          ,SYS            ,/747c5a8c_XMLComment          ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/e70441f_XMLConstants         ,SYS            ,/e70441f_XMLConstants         ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/9a9fc8d8_XMLContentHandler   ,SYS            ,/9a9fc8d8_XMLContentHandler   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/7113b128_XMLDOMConfiguration ,SYS            ,/7113b128_XMLDOMConfiguration ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/2137556a_XMLDOMEvent         ,SYS            ,/2137556a_XMLDOMEvent         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/e537a441_XMLDOMException     ,SYS            ,/e537a441_XMLDOMException     ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/118a4e7f_XMLDOMImplementation,SYS            ,/118a4e7f_XMLDOMImplementation,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/79e741b8_XMLDOMImplementation,SYS            ,/79e741b8_XMLDOMImplementation,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/de3a73b0_XMLDOMMutationEvent ,SYS            ,/de3a73b0_XMLDOMMutationEvent ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/765a7982_XMLDOMStringList    ,SYS            ,/765a7982_XMLDOMStringList    ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/64bcbda7_XMLDOMUserData      ,SYS            ,/64bcbda7_XMLDOMUserData      ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/ceaa132d_XMLDebugInfo        ,SYS            ,/ceaa132d_XMLDebugInfo        ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/XMLDeclPI,SYS            ,oracle/xml/parser/v2/XMLDeclPI,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/23c886b7_XMLDocument         ,SYS            ,/23c886b7_XMLDocument         ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/92f1fa7f_XMLDocumentFragment ,SYS            ,/92f1fa7f_XMLDocumentFragment ,               ,SYNONYM

AMIDALA       ,PUBLIC         ,/82c47a03_XMLDocumentHandler  ,SYS            ,/82c47a03_XMLDocumentHandler  ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/77d05b92_XMLElement          ,SYS            ,/77d05b92_XMLElement          ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/XMLEntity,SYS            ,oracle/xml/parser/v2/XMLEntity,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/3b83926b_XMLEntityReference  ,SYS            ,/3b83926b_XMLEntityReference  ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,oracle/xml/parser/v2/XMLError ,SYS            ,oracle/xml/parser/v2/XMLError ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/8f4a40d8_XMLExternalReader   ,SYS            ,/8f4a40d8_XMLExternalReader   ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/ed949e60_XMLLSDocumentBuilder,SYS            ,/ed949e60_XMLLSDocumentBuilder,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/316548b_XMLLSDocumentBuilder ,SYS            ,/316548b_XMLLSDocumentBuilder ,               ,SYNONYM
AMIDALA       ,PUBLIC         ,/83368da6_XMLLSInput          ,SYS            ,/83368da6_XMLLSInput          ,               ,SYNONYM
